Category 	Threshold 	TP 	FP 	TN 	FN 	TPR 	FPR
TotalEvidence 	26 	12625 	789 	1129 	7417 	0.629927152979 	0.411366006257
TotalEvidence 	27 	12502 	750 	1168 	7540 	0.623790040914 	0.391032325339
TotalEvidence 	28 	12288 	725 	1193 	7754 	0.613112463826 	0.377997914494
TotalEvidence 	29 	12009 	703 	1215 	8033 	0.599191697435 	0.366527632951
TotalEvidence 	30 	11796 	686 	1232 	8246 	0.588564015567 	0.357664233577
TotalEvidence 	31 	11611 	674 	1244 	8431 	0.57933339986 	0.351407716371
TotalEvidence 	32 	11295 	666 	1252 	8747 	0.563566510328 	0.347236704901
TotalEvidence 	33 	11063 	638 	1280 	8979 	0.55199081928 	0.332638164755
TotalEvidence 	34 	10757 	618 	1300 	9285 	0.536722881948 	0.322210636079
TotalEvidence 	35 	10542 	599 	1319 	9500 	0.52599540964 	0.312304483837
TotalEvidence 	36 	10336 	595 	1323 	9706 	0.515716994312 	0.310218978102
TotalEvidence 	37 	10173 	583 	1335 	9869 	0.507584073446 	0.303962460897
TotalEvidence 	38 	9894 	563 	1355 	10148 	0.493663307055 	0.293534932221
TotalEvidence 	39 	9668 	541 	1377 	10374 	0.482386987327 	0.282064650678
TotalEvidence 	40 	9465 	532 	1386 	10577 	0.472258257659 	0.277372262774
TotalEvidence 	41 	9338 	517 	1401 	10704 	0.465921564714 	0.269551616267
TotalEvidence 	42 	9276 	509 	1409 	10766 	0.462828061072 	0.265380604797
TotalEvidence 	43 	9132 	499 	1419 	10910 	0.455643149386 	0.260166840459
TotalEvidence 	44 	8989 	487 	1431 	11053 	0.448508132921 	0.253910323253
TotalEvidence 	45 	8925 	468 	1450 	11117 	0.445314838838 	0.244004171011
TotalEvidence 	46 	8807 	452 	1466 	11235 	0.439427202874 	0.235662148071
TotalEvidence 	47 	8721 	441 	1477 	11321 	0.435136213951 	0.229927007299
TotalEvidence 	48 	8631 	430 	1488 	11411 	0.430645644147 	0.224191866528
TotalEvidence 	49 	8450 	409 	1509 	11592 	0.42161460932 	0.213242961418
TotalEvidence 	50 	8351 	396 	1522 	11691 	0.416674982537 	0.206465067779
TotalEvidence 	51 	8280 	380 	1538 	11762 	0.413132421914 	0.198123044838
TotalEvidence 	52 	8153 	374 	1544 	11889 	0.406795728969 	0.194994786236
TotalEvidence 	53 	8079 	368 	1550 	11963 	0.403103482686 	0.191866527633
TotalEvidence 	54 	7836 	354 	1564 	12206 	0.390978944217 	0.18456725756
TotalEvidence 	55 	7640 	352 	1566 	12402 	0.38119948109 	0.183524504692
TotalEvidence 	56 	7545 	347 	1571 	12497 	0.376459435186 	0.180917622523
TotalEvidence 	57 	7447 	340 	1578 	12595 	0.371569703622 	0.177267987487
TotalEvidence 	58 	7359 	338 	1580 	12683 	0.367178924259 	0.176225234619
TotalEvidence 	59 	7218 	331 	1587 	12824 	0.360143698234 	0.172575599583
TotalEvidence 	60 	7085 	323 	1595 	12957 	0.353507633969 	0.168404588113
TotalEvidence 	61 	6992 	313 	1605 	13050 	0.348867378505 	0.163190823775
TotalEvidence 	62 	6891 	307 	1611 	13151 	0.343827961281 	0.160062565172
TotalEvidence 	63 	6823 	281 	1637 	13219 	0.340435086319 	0.146506777894
TotalEvidence 	64 	6819 	277 	1641 	13223 	0.340235505439 	0.144421272158
TotalEvidence 	65 	6741 	256 	1662 	13301 	0.336343678276 	0.133472367049
TotalEvidence 	66 	6600 	249 	1669 	13442 	0.32930845225 	0.129822732013
TotalEvidence 	67 	6491 	245 	1673 	13551 	0.323869873266 	0.127737226277
TotalEvidence 	68 	6490 	245 	1673 	13552 	0.323819978046 	0.127737226277
TotalEvidence 	69 	6477 	237 	1681 	13565 	0.323171340186 	0.123566214807
TotalEvidence 	70 	6383 	236 	1682 	13659 	0.318481189502 	0.123044838373
TotalEvidence 	71 	6223 	225 	1693 	13819 	0.310497954296 	0.117309697602
TotalEvidence 	72 	6107 	222 	1696 	13935 	0.304710108772 	0.1157455683
TotalEvidence 	73 	6045 	217 	1701 	13997 	0.301616605129 	0.113138686131
TotalEvidence 	74 	5914 	212 	1706 	14128 	0.295080331304 	0.110531803962
TotalEvidence 	75 	5898 	205 	1713 	14144 	0.294282007784 	0.106882168926
TotalEvidence 	76 	5844 	197 	1721 	14198 	0.291587665902 	0.102711157456
TotalEvidence 	77 	5596 	185 	1733 	14446 	0.279213651332 	0.0964546402503
TotalEvidence 	78 	5550 	180 	1738 	14492 	0.27691847121 	0.0938477580813
TotalEvidence 	79 	5448 	175 	1743 	14594 	0.271829158767 	0.0912408759124
TotalEvidence 	80 	5274 	172 	1746 	14768 	0.26314739048 	0.0896767466111
TotalEvidence 	81 	5213 	167 	1751 	14829 	0.260103782058 	0.0870698644421
TotalEvidence 	82 	5213 	151 	1767 	14829 	0.260103782058 	0.0787278415016
TotalEvidence 	83 	5129 	150 	1768 	14913 	0.255912583574 	0.0782064650678
TotalEvidence 	84 	4939 	146 	1772 	15103 	0.246432491767 	0.0761209593326
TotalEvidence 	85 	4890 	144 	1774 	15152 	0.243987625985 	0.0750782064651
TotalEvidence 	86 	4890 	138 	1780 	15152 	0.243987625985 	0.0719499478624
TotalEvidence 	87 	4797 	138 	1780 	15245 	0.239347370522 	0.0719499478624
TotalEvidence 	88 	4732 	137 	1781 	15310 	0.236104181219 	0.0714285714286
TotalEvidence 	89 	4659 	135 	1783 	15383 	0.232461830157 	0.070385818561
TotalEvidence 	90 	4563 	128 	1790 	15479 	0.227671889033 	0.0667361835245
TotalEvidence 	91 	4470 	128 	1790 	15572 	0.22303163357 	0.0667361835245
TotalEvidence 	92 	4469 	125 	1793 	15573 	0.222981738349 	0.0651720542231
TotalEvidence 	93 	4343 	123 	1795 	15699 	0.216694940625 	0.0641293013556
TotalEvidence 	94 	4229 	123 	1795 	15813 	0.21100688554 	0.0641293013556
TotalEvidence 	95 	4086 	123 	1795 	15956 	0.203871869075 	0.0641293013556
TotalEvidence 	96 	4013 	118 	1800 	16029 	0.200229518012 	0.0615224191867
TotalEvidence 	97 	4013 	117 	1801 	16029 	0.200229518012 	0.0610010427529
TotalEvidence 	98 	3989 	117 	1801 	16053 	0.199032032731 	0.0610010427529
TotalEvidence 	99 	3989 	114 	1804 	16053 	0.199032032731 	0.0594369134515
TotalEvidence 	100 	3988 	111 	1807 	16054 	0.198982137511 	0.0578727841502
Mutscore 	0 	10940 	297 	1621 	9102 	0.545853707215 	0.154848800834
Mutscore 	1 	9323 	243 	1675 	10719 	0.465173136414 	0.12669447341
Mutscore 	2 	5477 	112 	1806 	14565 	0.273276120148 	0.0583941605839
Mutscore 	3 	2602 	62 	1856 	17440 	0.129827362539 	0.0323253388947
Mutscore 	4 	1 	0 	1918 	20041 	4.98952200379e-05 	0.0
ProteinClusters 	0.0 	20042 	1918 	0 	0 	1.0 	1.0
ProteinClusters 	9.0 	5237 	54 	1864 	14805 	0.261301267339 	0.0281543274244
ProteinClusters 	29.16 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	18.0 	1175 	6 	1912 	18867 	0.0586268835446 	0.00312825860271
ProteinClusters 	11.16 	2882 	28 	1890 	17160 	0.143798024149 	0.014598540146
ProteinClusters 	9.36 	4196 	48 	1870 	15846 	0.209360343279 	0.0250260688217
ProteinClusters 	27.36 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	14.76 	1520 	14 	1904 	18522 	0.0758407344576 	0.00729927007299
ProteinClusters 	27.0 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	35.28 	165 	0 	1918 	19877 	0.00823271130626 	0.0
ProteinClusters 	36.0 	165 	0 	1918 	19877 	0.00823271130626 	0.0
ProteinClusters 	18.72 	903 	5 	1913 	19139 	0.0450553836942 	0.00260688216893
ProteinClusters 	13.32 	1917 	19 	1899 	18125 	0.0956491368127 	0.00990615224192
ProteinClusters 	9.72 	4196 	48 	1870 	15846 	0.209360343279 	0.0250260688217
ProteinClusters 	28.08 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	20.16 	821 	3 	1915 	19221 	0.0409639756511 	0.00156412930136
ProteinClusters 	28.44 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	26.28 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	7.2 	6036 	80 	1838 	14006 	0.301167548149 	0.0417101147028
ProteinClusters 	29.88 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	21.6 	781 	3 	1915 	19261 	0.0389681668496 	0.00156412930136
ProteinClusters 	30.6 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	19.8 	903 	4 	1914 	19139 	0.0450553836942 	0.00208550573514
ProteinClusters 	15.12 	1430 	10 	1908 	18612 	0.0713501646542 	0.00521376433785
ProteinClusters 	5.4 	7526 	117 	1801 	12516 	0.375511426005 	0.0610010427529
ProteinClusters 	22.32 	776 	0 	1918 	19266 	0.0387186907494 	0.0
ProteinClusters 	12.96 	2451 	22 	1896 	17591 	0.122293184313 	0.0114702815433
ProteinClusters 	32.76 	225 	0 	1918 	19817 	0.0112264245085 	0.0
ProteinClusters 	20.52 	821 	3 	1915 	19221 	0.0409639756511 	0.00156412930136
ProteinClusters 	2.88 	10339 	246 	1672 	9703 	0.515866679972 	0.128258602711
ProteinClusters 	30.24 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	10.44 	3445 	41 	1877 	16597 	0.171889033031 	0.0213764337852
ProteinClusters 	11.88 	2882 	28 	1890 	17160 	0.143798024149 	0.014598540146
ProteinClusters 	8.28 	5237 	54 	1864 	14805 	0.261301267339 	0.0281543274244
ProteinClusters 	6.84 	6650 	95 	1823 	13392 	0.331803213252 	0.0495307612096
ProteinClusters 	21.24 	781 	3 	1915 	19261 	0.0389681668496 	0.00156412930136
ProteinClusters 	12.24 	2451 	22 	1896 	17591 	0.122293184313 	0.0114702815433
ProteinClusters 	20.88 	821 	3 	1915 	19221 	0.0409639756511 	0.00156412930136
ProteinClusters 	10.8 	3445 	41 	1877 	16597 	0.171889033031 	0.0213764337852
ProteinClusters 	16.2 	1359 	8 	1910 	18683 	0.0678076040315 	0.00417101147028
ProteinClusters 	25.2 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	15.48 	1430 	10 	1908 	18612 	0.0713501646542 	0.00521376433785
ProteinClusters 	14.4 	1520 	14 	1904 	18522 	0.0758407344576 	0.00729927007299
ProteinClusters 	4.68 	8617 	151 	1767 	11425 	0.429947111067 	0.0787278415016
ProteinClusters 	34.2 	210 	0 	1918 	19832 	0.010477996208 	0.0
ProteinClusters 	25.92 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	30.96 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	29.52 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	1.8 	10878 	295 	1623 	9164 	0.542760203572 	0.153806047967
ProteinClusters 	31.32 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	17.64 	1175 	6 	1912 	18867 	0.0586268835446 	0.00312825860271
ProteinClusters 	0.36 	19944 	1918 	0 	98 	0.995110268436 	1.0
ProteinClusters 	3.24 	9531 	184 	1734 	10511 	0.475551342181 	0.0959332638165
ProteinClusters 	24.84 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	3.96 	9531 	184 	1734 	10511 	0.475551342181 	0.0959332638165
ProteinClusters 	2.52 	10339 	246 	1672 	9703 	0.515866679972 	0.128258602711
ProteinClusters 	18.36 	903 	5 	1913 	19139 	0.0450553836942 	0.00260688216893
ProteinClusters 	11.52 	2882 	28 	1890 	17160 	0.143798024149 	0.014598540146
ProteinClusters 	0.72 	19944 	1918 	0 	98 	0.995110268436 	1.0
ProteinClusters 	6.48 	6650 	95 	1823 	13392 	0.331803213252 	0.0495307612096
ProteinClusters 	6.12 	6650 	95 	1823 	13392 	0.331803213252 	0.0495307612096
ProteinClusters 	19.08 	903 	4 	1914 	19139 	0.0450553836942 	0.00208550573514
ProteinClusters 	32.4 	225 	0 	1918 	19817 	0.0112264245085 	0.0
ProteinClusters 	3.6 	9531 	184 	1734 	10511 	0.475551342181 	0.0959332638165
ProteinClusters 	24.12 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	33.12 	225 	0 	1918 	19817 	0.0112264245085 	0.0
ProteinClusters 	34.92 	210 	0 	1918 	19832 	0.010477996208 	0.0
ProteinClusters 	7.56 	6036 	80 	1838 	14006 	0.301167548149 	0.0417101147028
ProteinClusters 	19.44 	903 	4 	1914 	19139 	0.0450553836942 	0.00208550573514
ProteinClusters 	24.48 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	15.84 	1430 	10 	1908 	18612 	0.0713501646542 	0.00521376433785
ProteinClusters 	21.96 	781 	3 	1915 	19261 	0.0389681668496 	0.00156412930136
ProteinClusters 	23.76 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	2.16 	10339 	246 	1672 	9703 	0.515866679972 	0.128258602711
ProteinClusters 	5.76 	7526 	117 	1801 	12516 	0.375511426005 	0.0610010427529
ProteinClusters 	33.84 	225 	0 	1918 	19817 	0.0112264245085 	0.0
ProteinClusters 	33.48 	225 	0 	1918 	19817 	0.0112264245085 	0.0
ProteinClusters 	35.64 	165 	0 	1918 	19877 	0.00823271130626 	0.0
ProteinClusters 	22.68 	776 	0 	1918 	19266 	0.0387186907494 	0.0
ProteinClusters 	12.6 	2451 	22 	1896 	17591 	0.122293184313 	0.0114702815433
ProteinClusters 	14.04 	1520 	14 	1904 	18522 	0.0758407344576 	0.00729927007299
ProteinClusters 	31.68 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	28.8 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	4.32 	8617 	151 	1767 	11425 	0.429947111067 	0.0787278415016
ProteinClusters 	16.56 	1359 	8 	1910 	18683 	0.0678076040315 	0.00417101147028
ProteinClusters 	23.4 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	32.04 	225 	0 	1918 	19817 	0.0112264245085 	0.0
ProteinClusters 	16.92 	1359 	8 	1910 	18683 	0.0678076040315 	0.00417101147028
ProteinClusters 	27.72 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	23.04 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	1.44 	10878 	295 	1623 	9164 	0.542760203572 	0.153806047967
ProteinClusters 	1.08 	10878 	295 	1623 	9164 	0.542760203572 	0.153806047967
ProteinClusters 	5.04 	7526 	117 	1801 	12516 	0.375511426005 	0.0610010427529
ProteinClusters 	17.28 	1175 	6 	1912 	18867 	0.0586268835446 	0.00312825860271
ProteinClusters 	25.56 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ProteinClusters 	13.68 	1917 	19 	1899 	18125 	0.0956491368127 	0.00990615224192
ProteinClusters 	8.64 	5237 	54 	1864 	14805 	0.261301267339 	0.0281543274244
ProteinClusters 	7.92 	6036 	80 	1838 	14006 	0.301167548149 	0.0417101147028
ProteinClusters 	10.08 	3445 	41 	1877 	16597 	0.171889033031 	0.0213764337852
ProteinClusters 	34.56 	210 	0 	1918 	19832 	0.010477996208 	0.0
ProteinClusters 	26.64 	599 	0 	1918 	19443 	0.0298872368027 	0.0
ClusterEvidence 	0 	10940 	297 	1621 	9102 	0.545853707215 	0.154848800834
ClusterEvidence 	1 	7315 	221 	1697 	12727 	0.364983534577 	0.115224191867
ClusterEvidence 	2 	4819 	136 	1782 	15223 	0.240445065363 	0.0709071949948
ClusterEvidence 	3 	3460 	100 	1818 	16582 	0.172637461331 	0.0521376433785
ClusterEvidence 	4 	2603 	73 	1845 	17439 	0.129877257759 	0.0380604796663
ClusterEvidence 	5 	1996 	58 	1860 	18046 	0.0995908591957 	0.0302398331595
ClusterEvidence 	6 	1505 	46 	1872 	18537 	0.0750923061571 	0.0239833159541
ClusterEvidence 	7 	1200 	34 	1884 	18842 	0.0598742640455 	0.0177267987487
ClusterEvidence 	8 	982 	27 	1891 	19060 	0.0489971060772 	0.0140771637122
ClusterEvidence 	9 	818 	24 	1894 	19224 	0.040814289991 	0.0125130344108
ClusterEvidence 	10 	674 	18 	1900 	19368 	0.0336293783056 	0.00938477580813
ClusterEvidence 	11 	584 	17 	1901 	19458 	0.0291388085021 	0.00886339937435
ClusterEvidence 	12 	458 	17 	1901 	19584 	0.0228520107774 	0.00886339937435
ClusterEvidence 	13 	396 	13 	1905 	19646 	0.019758507135 	0.00677789363921
ClusterEvidence 	14 	345 	11 	1907 	19697 	0.0172138509131 	0.00573514077164
ClusterEvidence 	15 	283 	11 	1907 	19759 	0.0141203472707 	0.00573514077164
ClusterEvidence 	16 	232 	11 	1907 	19810 	0.0115756910488 	0.00573514077164
ClusterEvidence 	17 	185 	10 	1908 	19857 	0.00923061570702 	0.00521376433785
ClusterEvidence 	18 	137 	10 	1908 	19905 	0.0068356451452 	0.00521376433785
ClusterEvidence 	19 	124 	10 	1908 	19918 	0.0061870072847 	0.00521376433785
ClusterEvidence 	20 	106 	6 	1912 	19936 	0.00528889332402 	0.00312825860271
ClusterEvidence 	21 	72 	5 	1913 	19970 	0.00359245584273 	0.00260688216893
ClusterEvidence 	22 	70 	4 	1914 	19972 	0.00349266540265 	0.00208550573514
ClusterEvidence 	23 	61 	2 	1916 	19981 	0.00304360842231 	0.00104275286757
ClusterEvidence 	24 	61 	1 	1917 	19981 	0.00304360842231 	0.000521376433785
ClusterEvidence 	25 	60 	1 	1917 	19982 	0.00299371320228 	0.000521376433785
ClusterEvidence 	26 	57 	0 	1918 	19985 	0.00284402754216 	0.0
ClusterEvidence 	27 	57 	0 	1918 	19985 	0.00284402754216 	0.0
ClusterEvidence 	28 	56 	0 	1918 	19986 	0.00279413232212 	0.0
ClusterEvidence 	29 	44 	0 	1918 	19998 	0.00219538968167 	0.0
ClusterEvidence 	30 	40 	0 	1918 	20002 	0.00199580880152 	0.0
ClusterEvidence 	31 	33 	0 	1918 	20009 	0.00164654226125 	0.0
ClusterEvidence 	32 	30 	0 	1918 	20012 	0.00149685660114 	0.0
ClusterEvidence 	33 	27 	0 	1918 	20015 	0.00134717094102 	0.0
ClusterEvidence 	34 	19 	0 	1918 	20023 	0.00094800918072 	0.0
ClusterEvidence 	35 	19 	0 	1918 	20023 	0.00094800918072 	0.0
ClusterEvidence 	36 	19 	0 	1918 	20023 	0.00094800918072 	0.0
ClusterEvidence 	37 	14 	0 	1918 	20028 	0.000698533080531 	0.0
ClusterEvidence 	38 	12 	0 	1918 	20030 	0.000598742640455 	0.0
ClusterEvidence 	39 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	40 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	41 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	42 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	43 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	44 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	45 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	46 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	47 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	48 	11 	0 	1918 	20031 	0.000548847420417 	0.0
ClusterEvidence 	49 	10 	0 	1918 	20032 	0.000498952200379 	0.0
ClusterEvidence 	50 	8 	0 	1918 	20034 	0.000399161760303 	0.0
ClusterEvidence 	51 	6 	0 	1918 	20036 	0.000299371320228 	0.0
ClusterEvidence 	52 	6 	0 	1918 	20036 	0.000299371320228 	0.0
ClusterEvidence 	53 	5 	0 	1918 	20037 	0.00024947610019 	0.0
ClusterEvidence 	54 	5 	0 	1918 	20037 	0.00024947610019 	0.0
ClusterEvidence 	55 	5 	0 	1918 	20037 	0.00024947610019 	0.0
ClusterEvidence 	56 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	57 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	58 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	59 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	60 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	61 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	62 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	63 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	64 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	65 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	66 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	67 	3 	0 	1918 	20039 	0.000149685660114 	0.0
ClusterEvidence 	68 	1 	0 	1918 	20041 	4.98952200379e-05 	0.0
ClusterEvidence 	69 	1 	0 	1918 	20041 	4.98952200379e-05 	0.0
ClusterEvidence 	70 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	71 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	72 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	73 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	74 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	75 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	76 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	77 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	78 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	79 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	80 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	81 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	82 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	83 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	84 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	85 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	86 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	87 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	88 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	89 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	90 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	91 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	92 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	93 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	94 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	95 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	96 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	97 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	98 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	99 	0 	0 	1918 	20042 	0.0 	0.0
ClusterEvidence 	100 	0 	0 	1918 	20042 	0.0 	0.0
TypeIdentity 	0 	0 	0 	0 	0 	0.0 	0.0
TypeIdentity 	0 	0 	0 	0 	0 	1.0 	1.0
Clustermembers 	0 	0 	0 	0 	0 	0.0 	0.0
Clustermembers 	0 	0 	0 	0 	0 	1.0 	1.0
TotalEvidence 	0 	0 	0 	0 	0 	0.0 	0.0
TotalEvidence 	0 	0 	0 	0 	0 	1.0 	1.0
ProteinClusters 	0 	0 	0 	0 	0 	0.0 	0.0
ProteinClusters 	0 	0 	0 	0 	0 	1.0 	1.0
SeqIdentity 	0 	0 	0 	0 	0 	0.0 	0.0
SeqIdentity 	0 	0 	0 	0 	0 	1.0 	1.0
ClusterEvidence 	0 	0 	0 	0 	0 	0.0 	0.0
ClusterEvidence 	0 	0 	0 	0 	0 	1.0 	1.0
Mutscore 	0 	0 	0 	0 	0 	0.0 	0.0
Mutscore 	0 	0 	0 	0 	0 	1.0 	1.0
