Category 	Threshold 	TP 	FP 	TN 	FN 	TPR 	FPR
Clustermembers 	16 	4275 	8 	3332 	15770 	0.21327014218 	0.00239520958084
Clustermembers 	17 	3992 	7 	3333 	16053 	0.199151908207 	0.00209580838323
Clustermembers 	18 	3659 	6 	3334 	16386 	0.182539286605 	0.00179640718563
Clustermembers 	19 	3421 	6 	3334 	16624 	0.170666001497 	0.00179640718563
Clustermembers 	20 	3199 	5 	3335 	16846 	0.159590920429 	0.00149700598802
Clustermembers 	21 	3028 	5 	3335 	17017 	0.151060114742 	0.00149700598802
Clustermembers 	22 	2799 	4 	3336 	17246 	0.139635819406 	0.00119760479042
Clustermembers 	23 	2691 	4 	3336 	17354 	0.13424794213 	0.00119760479042
Clustermembers 	24 	2504 	4 	3336 	17541 	0.124918932402 	0.00119760479042
Clustermembers 	25 	2360 	4 	3336 	17685 	0.117735096034 	0.00119760479042
Clustermembers 	26 	2141 	3 	3337 	17904 	0.106809678224 	0.000898203592814
Clustermembers 	27 	2023 	3 	3337 	18022 	0.100922923422 	0.000898203592814
Clustermembers 	28 	1838 	1 	3339 	18207 	0.0916936891993 	0.000299401197605
Clustermembers 	29 	1704 	0 	3340 	18341 	0.0850087303567 	0.0
Clustermembers 	30 	1623 	0 	3340 	18422 	0.0809678223996 	0.0
Clustermembers 	31 	1509 	0 	3340 	18536 	0.0752806186081 	0.0
Clustermembers 	32 	1465 	0 	3340 	18580 	0.0730855574956 	0.0
Clustermembers 	33 	1404 	0 	3340 	18641 	0.0700424045897 	0.0
Clustermembers 	34 	1332 	0 	3340 	18713 	0.0664504864056 	0.0
Clustermembers 	35 	1228 	0 	3340 	18817 	0.0612621601397 	0.0
Clustermembers 	36 	1158 	0 	3340 	18887 	0.0577700174607 	0.0
Clustermembers 	37 	1011 	0 	3340 	19034 	0.0504365178349 	0.0
Clustermembers 	38 	983 	0 	3340 	19062 	0.0490396607633 	0.0
Clustermembers 	39 	923 	0 	3340 	19122 	0.0460463956099 	0.0
Clustermembers 	40 	883 	0 	3340 	19162 	0.0440508855076 	0.0
Clustermembers 	41 	782 	0 	3340 	19263 	0.0390122224994 	0.0
Clustermembers 	42 	741 	0 	3340 	19304 	0.0369668246445 	0.0
Clustermembers 	43 	727 	0 	3340 	19318 	0.0362683961088 	0.0
Clustermembers 	44 	683 	0 	3340 	19362 	0.0340733349963 	0.0
Clustermembers 	45 	618 	0 	3340 	19427 	0.0308306310801 	0.0
Clustermembers 	46 	567 	0 	3340 	19478 	0.0282863556997 	0.0
Clustermembers 	47 	514 	0 	3340 	19531 	0.0256423048142 	0.0
Clustermembers 	48 	492 	0 	3340 	19553 	0.0245447742579 	0.0
Clustermembers 	49 	434 	0 	3340 	19611 	0.0216512846096 	0.0
Clustermembers 	50 	433 	0 	3340 	19612 	0.0216013968571 	0.0
Clustermembers 	51 	399 	0 	3340 	19646 	0.0199052132701 	0.0
Clustermembers 	52 	330 	0 	3340 	19715 	0.0164629583437 	0.0
Clustermembers 	53 	330 	0 	3340 	19715 	0.0164629583437 	0.0
Clustermembers 	54 	308 	0 	3340 	19737 	0.0153654277875 	0.0
Clustermembers 	55 	308 	0 	3340 	19737 	0.0153654277875 	0.0
Clustermembers 	56 	308 	0 	3340 	19737 	0.0153654277875 	0.0
Clustermembers 	57 	286 	0 	3340 	19759 	0.0142678972312 	0.0
Clustermembers 	58 	264 	0 	3340 	19781 	0.013170366675 	0.0
Clustermembers 	59 	243 	0 	3340 	19802 	0.0121227238713 	0.0
Clustermembers 	60 	194 	0 	3340 	19851 	0.00967822399601 	0.0
Clustermembers 	61 	167 	0 	3340 	19878 	0.00833125467698 	0.0
Clustermembers 	62 	167 	0 	3340 	19878 	0.00833125467698 	0.0
Clustermembers 	63 	146 	0 	3340 	19899 	0.00728361187329 	0.0
Clustermembers 	64 	72 	0 	3340 	19973 	0.00359191818409 	0.0
Clustermembers 	65 	72 	0 	3340 	19973 	0.00359191818409 	0.0
Clustermembers 	66 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	67 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	68 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	69 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	70 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	71 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	72 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	73 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	74 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	75 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	76 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	77 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	78 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	79 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	80 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	81 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	82 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	83 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	84 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	85 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	86 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	87 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	88 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	89 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	90 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	91 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	92 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	93 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	94 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	95 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	96 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	97 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	98 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	99 	49 	0 	3340 	19996 	0.00244449987528 	0.0
Clustermembers 	100 	49 	0 	3340 	19996 	0.00244449987528 	0.0
TotalEvidence 	0 	20045 	3340 	0 	0 	1.0 	1.0
TotalEvidence 	1 	20042 	1883 	1457 	3 	0.999850336742 	0.56377245509
TotalEvidence 	2 	20032 	1851 	1489 	13 	0.999351459217 	0.554191616766
TotalEvidence 	3 	20010 	1821 	1519 	35 	0.998253928661 	0.545209580838
TotalEvidence 	4 	19944 	1773 	1567 	101 	0.994961336992 	0.530838323353
TotalEvidence 	5 	19792 	1706 	1634 	253 	0.987378398603 	0.510778443114
TotalEvidence 	6 	19585 	1662 	1678 	460 	0.977051633824 	0.497604790419
TotalEvidence 	7 	19283 	1594 	1746 	762 	0.961985532552 	0.477245508982
TotalEvidence 	8 	18960 	1523 	1817 	1085 	0.945871788476 	0.455988023952
TotalEvidence 	9 	18639 	1466 	1874 	1406 	0.929857819905 	0.438922155689
TotalEvidence 	10 	18252 	1416 	1924 	1793 	0.910551259666 	0.423952095808
TotalEvidence 	11 	17893 	1368 	1972 	2152 	0.892641556498 	0.409580838323
TotalEvidence 	12 	17423 	1315 	2025 	2622 	0.869194312796 	0.39371257485
TotalEvidence 	13 	17075 	1255 	2085 	2970 	0.851833374906 	0.375748502994
TotalEvidence 	14 	16655 	1190 	2150 	3390 	0.830880518833 	0.35628742515
TotalEvidence 	15 	16246 	1151 	2189 	3799 	0.810476428037 	0.344610778443
TotalEvidence 	16 	15913 	1100 	2240 	4132 	0.793863806436 	0.329341317365
TotalEvidence 	17 	15539 	1051 	2289 	4506 	0.775205786979 	0.314670658683
TotalEvidence 	18 	15277 	1014 	2326 	4768 	0.762135195809 	0.303592814371
TotalEvidence 	19 	14811 	981 	2359 	5234 	0.738887503118 	0.29371257485
TotalEvidence 	20 	14477 	949 	2391 	5568 	0.722224993764 	0.284131736527
TotalEvidence 	21 	14204 	931 	2409 	5841 	0.708605637316 	0.27874251497
TotalEvidence 	22 	13892 	899 	2441 	6153 	0.693040658518 	0.269161676647
TotalEvidence 	23 	13517 	871 	2469 	6528 	0.67433275131 	0.260778443114
TotalEvidence 	24 	13254 	832 	2508 	6791 	0.661212272387 	0.249101796407
TotalEvidence 	25 	12948 	802 	2538 	7097 	0.645946620105 	0.240119760479
TotalEvidence 	26 	12625 	789 	2551 	7420 	0.629832876029 	0.23622754491
TotalEvidence 	27 	12502 	750 	2590 	7543 	0.623696682464 	0.224550898204
TotalEvidence 	28 	12288 	725 	2615 	7757 	0.613020703417 	0.217065868263
TotalEvidence 	29 	12009 	703 	2637 	8036 	0.599102020454 	0.210479041916
TotalEvidence 	30 	11796 	686 	2654 	8249 	0.588475929159 	0.205389221557
TotalEvidence 	31 	11611 	674 	2666 	8434 	0.579246694936 	0.201796407186
TotalEvidence 	32 	11295 	666 	2674 	8750 	0.563482165128 	0.199401197605
TotalEvidence 	33 	11063 	638 	2702 	8982 	0.551908206535 	0.191017964072
TotalEvidence 	34 	10757 	618 	2722 	9288 	0.536642554253 	0.18502994012
TotalEvidence 	35 	10542 	599 	2741 	9503 	0.525916687453 	0.179341317365
TotalEvidence 	36 	10336 	595 	2745 	9709 	0.515639810427 	0.178143712575
TotalEvidence 	37 	10173 	583 	2757 	9872 	0.50750810676 	0.174550898204
TotalEvidence 	38 	9894 	563 	2777 	10151 	0.493589423796 	0.168562874251
TotalEvidence 	39 	9668 	541 	2799 	10377 	0.482314791719 	0.161976047904
TotalEvidence 	40 	9465 	532 	2808 	10580 	0.47218757795 	0.159281437126
TotalEvidence 	41 	9338 	517 	2823 	10707 	0.465851833375 	0.154790419162
TotalEvidence 	42 	9276 	509 	2831 	10769 	0.462758792716 	0.152395209581
TotalEvidence 	43 	9132 	499 	2841 	10913 	0.455574956348 	0.149401197605
TotalEvidence 	44 	8989 	487 	2853 	11056 	0.448441007733 	0.145808383234
TotalEvidence 	45 	8925 	468 	2872 	11120 	0.445248191569 	0.140119760479
TotalEvidence 	46 	8807 	452 	2888 	11238 	0.439361436767 	0.135329341317
TotalEvidence 	47 	8721 	441 	2899 	11324 	0.435071090047 	0.132035928144
TotalEvidence 	48 	8631 	430 	2910 	11414 	0.430581192317 	0.12874251497
TotalEvidence 	49 	8450 	409 	2931 	11595 	0.421551509105 	0.12245508982
TotalEvidence 	50 	8351 	396 	2944 	11694 	0.416612621601 	0.118562874251
TotalEvidence 	51 	8280 	380 	2960 	11765 	0.41307059117 	0.11377245509
TotalEvidence 	52 	8153 	374 	2966 	11892 	0.406734846595 	0.111976047904
TotalEvidence 	53 	8079 	368 	2972 	11966 	0.403043152906 	0.110179640719
TotalEvidence 	54 	7836 	354 	2986 	12209 	0.390920429035 	0.105988023952
TotalEvidence 	55 	7640 	352 	2988 	12405 	0.381142429534 	0.105389221557
TotalEvidence 	56 	7545 	347 	2993 	12500 	0.376403093041 	0.103892215569
TotalEvidence 	57 	7447 	340 	3000 	12598 	0.37151409329 	0.101796407186
TotalEvidence 	58 	7359 	338 	3002 	12686 	0.367123971065 	0.10119760479
TotalEvidence 	59 	7218 	331 	3009 	12827 	0.360089797955 	0.0991017964072
TotalEvidence 	60 	7085 	323 	3017 	12960 	0.353454726865 	0.0967065868263
TotalEvidence 	61 	6992 	313 	3027 	13053 	0.348815165877 	0.0937125748503
TotalEvidence 	62 	6891 	307 	3033 	13154 	0.343776502869 	0.0919161676647
TotalEvidence 	63 	6823 	281 	3059 	13222 	0.340384135695 	0.0841317365269
TotalEvidence 	64 	6819 	277 	3063 	13226 	0.340184584684 	0.0829341317365
TotalEvidence 	65 	6741 	256 	3084 	13304 	0.336293339985 	0.0766467065868
TotalEvidence 	66 	6600 	249 	3091 	13445 	0.329259166875 	0.0745508982036
TotalEvidence 	67 	6491 	245 	3095 	13554 	0.323821401846 	0.0733532934132
TotalEvidence 	68 	6490 	245 	3095 	13555 	0.323771514093 	0.0733532934132
TotalEvidence 	69 	6477 	237 	3103 	13568 	0.32312297331 	0.0709580838323
TotalEvidence 	70 	6383 	236 	3104 	13662 	0.31843352457 	0.0706586826347
TotalEvidence 	71 	6223 	225 	3115 	13822 	0.310451484161 	0.0673652694611
TotalEvidence 	72 	6107 	222 	3118 	13938 	0.304664504864 	0.0664670658683
TotalEvidence 	73 	6045 	217 	3123 	14000 	0.301571464206 	0.0649700598802
TotalEvidence 	74 	5914 	212 	3128 	14131 	0.295036168621 	0.0634730538922
TotalEvidence 	75 	5898 	205 	3135 	14147 	0.29423796458 	0.061377245509
TotalEvidence 	76 	5844 	197 	3143 	14201 	0.291544025942 	0.0589820359281
TotalEvidence 	77 	5596 	185 	3155 	14449 	0.279171863308 	0.0553892215569
TotalEvidence 	78 	5550 	180 	3160 	14495 	0.27687702669 	0.0538922155689
TotalEvidence 	79 	5448 	175 	3165 	14597 	0.271788475929 	0.0523952095808
TotalEvidence 	80 	5274 	172 	3168 	14771 	0.263108006984 	0.051497005988
TotalEvidence 	81 	5213 	167 	3173 	14832 	0.260064854078 	0.05
TotalEvidence 	82 	5213 	151 	3189 	14832 	0.260064854078 	0.0452095808383
TotalEvidence 	83 	5129 	150 	3190 	14916 	0.255874282864 	0.0449101796407
TotalEvidence 	84 	4939 	146 	3194 	15106 	0.246395609878 	0.0437125748503
TotalEvidence 	85 	4890 	144 	3196 	15155 	0.243951110002 	0.0431137724551
TotalEvidence 	86 	4890 	138 	3202 	15155 	0.243951110002 	0.0413173652695
TotalEvidence 	87 	4797 	138 	3202 	15248 	0.239311549015 	0.0413173652695
TotalEvidence 	88 	4732 	137 	3203 	15313 	0.236068845099 	0.0410179640719
TotalEvidence 	89 	4659 	135 	3205 	15386 	0.232427039162 	0.0404191616766
TotalEvidence 	90 	4563 	128 	3212 	15482 	0.227637814916 	0.0383233532934
TotalEvidence 	91 	4470 	128 	3212 	15575 	0.222998253929 	0.0383233532934
TotalEvidence 	92 	4469 	125 	3215 	15576 	0.222948366176 	0.0374251497006
TotalEvidence 	93 	4343 	123 	3217 	15702 	0.216662509354 	0.0368263473054
TotalEvidence 	94 	4229 	123 	3217 	15816 	0.210975305562 	0.0368263473054
TotalEvidence 	95 	4086 	123 	3217 	15959 	0.203841356947 	0.0368263473054
TotalEvidence 	96 	4013 	118 	3222 	16032 	0.20019955101 	0.0353293413174
TotalEvidence 	97 	4013 	117 	3223 	16032 	0.20019955101 	0.0350299401198
TotalEvidence 	98 	3989 	117 	3223 	16056 	0.199002244949 	0.0350299401198
TotalEvidence 	99 	3989 	114 	3226 	16056 	0.199002244949 	0.0341317365269
TotalEvidence 	100 	3988 	111 	3229 	16057 	0.198952357196 	0.0332335329341
ClusterEvidence 	0 	10943 	1719 	1621 	9102 	0.545921676228 	0.514670658683
ClusterEvidence 	1 	10924 	266 	3074 	9121 	0.54497380893 	0.0796407185629
ClusterEvidence 	2 	10676 	224 	3116 	9369 	0.532601646296 	0.0670658682635
ClusterEvidence 	3 	9401 	171 	3169 	10644 	0.468994761786 	0.0511976047904
ClusterEvidence 	4 	8388 	129 	3211 	11657 	0.418458468446 	0.038622754491
ClusterEvidence 	5 	7556 	108 	3232 	12489 	0.376951858319 	0.0323353293413
ClusterEvidence 	6 	6755 	91 	3249 	13290 	0.336991768521 	0.027245508982
ClusterEvidence 	7 	6051 	79 	3261 	13994 	0.301870790721 	0.0236526946108
ClusterEvidence 	8 	5328 	57 	3283 	14717 	0.265801945622 	0.0170658682635
ClusterEvidence 	9 	4769 	50 	3290 	15276 	0.237914691943 	0.0149700598802
ClusterEvidence 	10 	4272 	36 	3304 	15773 	0.213120478922 	0.0107784431138
ClusterEvidence 	11 	3888 	35 	3305 	16157 	0.193963581941 	0.0104790419162
ClusterEvidence 	12 	3468 	31 	3309 	16577 	0.173010725867 	0.00928143712575
ClusterEvidence 	13 	3087 	26 	3314 	16958 	0.154003492143 	0.00778443113772
ClusterEvidence 	14 	2798 	23 	3317 	17247 	0.139585931654 	0.00688622754491
ClusterEvidence 	15 	2563 	19 	3321 	17482 	0.127862309803 	0.00568862275449
ClusterEvidence 	16 	2347 	17 	3323 	17698 	0.117086555251 	0.00508982035928
ClusterEvidence 	17 	2064 	17 	3323 	17981 	0.102968321277 	0.00508982035928
ClusterEvidence 	18 	1795 	16 	3324 	18250 	0.0895485158394 	0.00479041916168
ClusterEvidence 	19 	1622 	15 	3325 	18423 	0.080917934647 	0.00449101796407
ClusterEvidence 	20 	1434 	14 	3326 	18611 	0.0715390371664 	0.00419161676647
ClusterEvidence 	21 	1348 	13 	3327 	18697 	0.0672486904465 	0.00389221556886
ClusterEvidence 	22 	1219 	11 	3329 	18826 	0.0608131703667 	0.00329341317365
ClusterEvidence 	23 	1164 	11 	3329 	18881 	0.0580693439761 	0.00329341317365
ClusterEvidence 	24 	1061 	9 	3331 	18984 	0.0529309054627 	0.00269461077844
ClusterEvidence 	25 	999 	9 	3331 	19046 	0.0498378648042 	0.00269461077844
ClusterEvidence 	26 	857 	9 	3331 	19188 	0.0427538039411 	0.00269461077844
ClusterEvidence 	27 	820 	9 	3331 	19225 	0.0409079570965 	0.00269461077844
ClusterEvidence 	28 	778 	9 	3331 	19267 	0.0388126714891 	0.00269461077844
ClusterEvidence 	29 	696 	9 	3331 	19349 	0.0347218757795 	0.00269461077844
ClusterEvidence 	30 	629 	9 	3331 	19416 	0.0313793963582 	0.00269461077844
ClusterEvidence 	31 	590 	9 	3331 	19455 	0.0294337740085 	0.00269461077844
ClusterEvidence 	32 	553 	9 	3331 	19492 	0.0275879271639 	0.00269461077844
ClusterEvidence 	33 	515 	9 	3331 	19530 	0.0256921925667 	0.00269461077844
ClusterEvidence 	34 	443 	9 	3331 	19602 	0.0221002743826 	0.00269461077844
ClusterEvidence 	35 	378 	9 	3331 	19667 	0.0188575704665 	0.00269461077844
ClusterEvidence 	36 	310 	9 	3331 	19735 	0.0154652032926 	0.00269461077844
ClusterEvidence 	37 	283 	8 	3332 	19762 	0.0141182339736 	0.00239520958084
ClusterEvidence 	38 	206 	7 	3333 	19839 	0.0102768770267 	0.00209580838323
ClusterEvidence 	39 	203 	7 	3333 	19842 	0.010127213769 	0.00209580838323
ClusterEvidence 	40 	167 	7 	3333 	19878 	0.00833125467698 	0.00209580838323
ClusterEvidence 	41 	162 	6 	3334 	19883 	0.00808181591419 	0.00179640718563
ClusterEvidence 	42 	136 	6 	3334 	19909 	0.00678473434772 	0.00179640718563
ClusterEvidence 	43 	136 	6 	3334 	19909 	0.00678473434772 	0.00179640718563
ClusterEvidence 	44 	131 	6 	3334 	19914 	0.00653529558493 	0.00179640718563
ClusterEvidence 	45 	131 	5 	3335 	19914 	0.00653529558493 	0.00149700598802
ClusterEvidence 	46 	121 	5 	3335 	19924 	0.00603641805937 	0.00149700598802
ClusterEvidence 	47 	113 	5 	3335 	19932 	0.00563731603891 	0.00149700598802
ClusterEvidence 	48 	103 	4 	3336 	19942 	0.00513843851334 	0.00119760479042
ClusterEvidence 	49 	83 	4 	3336 	19962 	0.00414068346221 	0.00119760479042
ClusterEvidence 	50 	74 	4 	3336 	19971 	0.0036916936892 	0.00119760479042
ClusterEvidence 	51 	70 	4 	3336 	19975 	0.00349214267897 	0.00119760479042
ClusterEvidence 	52 	70 	4 	3336 	19975 	0.00349214267897 	0.00119760479042
ClusterEvidence 	53 	69 	3 	3337 	19976 	0.00344225492642 	0.000898203592814
ClusterEvidence 	54 	69 	3 	3337 	19976 	0.00344225492642 	0.000898203592814
ClusterEvidence 	55 	69 	3 	3337 	19976 	0.00344225492642 	0.000898203592814
ClusterEvidence 	56 	67 	3 	3337 	19978 	0.0033424794213 	0.000898203592814
ClusterEvidence 	57 	67 	3 	3337 	19978 	0.0033424794213 	0.000898203592814
ClusterEvidence 	58 	18 	3 	3337 	20027 	0.000897979546021 	0.000898203592814
ClusterEvidence 	59 	16 	3 	3337 	20029 	0.000798204040908 	0.000898203592814
ClusterEvidence 	60 	11 	3 	3337 	20034 	0.000548765278124 	0.000898203592814
ClusterEvidence 	61 	11 	3 	3337 	20034 	0.000548765278124 	0.000898203592814
ClusterEvidence 	62 	11 	3 	3337 	20034 	0.000548765278124 	0.000898203592814
ClusterEvidence 	63 	11 	2 	3338 	20034 	0.000548765278124 	0.00059880239521
ClusterEvidence 	64 	11 	2 	3338 	20034 	0.000548765278124 	0.00059880239521
ClusterEvidence 	65 	9 	2 	3338 	20036 	0.000448989773011 	0.00059880239521
ClusterEvidence 	66 	9 	2 	3338 	20036 	0.000448989773011 	0.00059880239521
ClusterEvidence 	67 	9 	2 	3338 	20036 	0.000448989773011 	0.00059880239521
ClusterEvidence 	68 	8 	2 	3338 	20037 	0.000399102020454 	0.00059880239521
ClusterEvidence 	69 	8 	2 	3338 	20037 	0.000399102020454 	0.00059880239521
ClusterEvidence 	70 	8 	2 	3338 	20037 	0.000399102020454 	0.00059880239521
ClusterEvidence 	71 	3 	2 	3338 	20042 	0.00014966325767 	0.00059880239521
ClusterEvidence 	72 	3 	2 	3338 	20042 	0.00014966325767 	0.00059880239521
ClusterEvidence 	73 	3 	2 	3338 	20042 	0.00014966325767 	0.00059880239521
ClusterEvidence 	74 	2 	1 	3339 	20043 	9.97755051135e-05 	0.000299401197605
ClusterEvidence 	75 	2 	1 	3339 	20043 	9.97755051135e-05 	0.000299401197605
ClusterEvidence 	76 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	77 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	78 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	79 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	80 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	81 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	82 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	83 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	84 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	85 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	86 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	87 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	88 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	89 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	90 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	91 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	92 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	93 	0 	1 	3339 	20045 	0.0 	0.000299401197605
ClusterEvidence 	94 	0 	0 	3340 	20045 	0.0 	0.0
ClusterEvidence 	95 	0 	0 	3340 	20045 	0.0 	0.0
ClusterEvidence 	96 	0 	0 	3340 	20045 	0.0 	0.0
ClusterEvidence 	97 	0 	0 	3340 	20045 	0.0 	0.0
ClusterEvidence 	98 	0 	0 	3340 	20045 	0.0 	0.0
ClusterEvidence 	99 	0 	0 	3340 	20045 	0.0 	0.0
ClusterEvidence 	100 	0 	0 	3340 	20045 	0.0 	0.0
