Category 	Threshold 	TP 	FP 	TN 	FN 	TPR 	FPR
Clustermembers 	17 	7095 	88 	3476 	17125 	0.29293971924 	0.0246913580247
Clustermembers 	18 	6760 	80 	3484 	17460 	0.279108175062 	0.0224466891134
Clustermembers 	19 	6480 	77 	3487 	17740 	0.26754748142 	0.0216049382716
Clustermembers 	20 	6260 	72 	3492 	17960 	0.258464079273 	0.020202020202
Clustermembers 	21 	6054 	62 	3502 	18166 	0.249958711808 	0.0173961840629
Clustermembers 	22 	5874 	61 	3503 	18346 	0.242526837325 	0.0171156004489
Clustermembers 	23 	5722 	59 	3505 	18498 	0.236251032205 	0.0165544332211
Clustermembers 	24 	5573 	57 	3507 	18647 	0.23009909166 	0.0159932659933
Clustermembers 	25 	5423 	55 	3509 	18797 	0.223905862923 	0.0154320987654
Clustermembers 	26 	5310 	52 	3512 	18910 	0.219240297275 	0.0145903479237
Clustermembers 	27 	5181 	48 	3516 	19039 	0.213914120562 	0.013468013468
Clustermembers 	28 	5066 	41 	3523 	19154 	0.20916597853 	0.0115039281706
Clustermembers 	29 	4937 	38 	3526 	19283 	0.203839801817 	0.0106621773288
Clustermembers 	30 	4813 	37 	3527 	19407 	0.198720066061 	0.0103815937149
Clustermembers 	31 	4701 	36 	3528 	19519 	0.194095788604 	0.010101010101
Clustermembers 	32 	4571 	35 	3529 	19649 	0.188728323699 	0.00982042648709
Clustermembers 	33 	4502 	34 	3530 	19718 	0.185879438481 	0.00953984287318
Clustermembers 	34 	4390 	32 	3532 	19830 	0.181255161024 	0.00897867564534
Clustermembers 	35 	4262 	32 	3532 	19958 	0.175970272502 	0.00897867564534
Clustermembers 	36 	4219 	32 	3532 	20001 	0.174194880264 	0.00897867564534
Clustermembers 	37 	4122 	31 	3533 	20098 	0.170189925681 	0.00869809203143
Clustermembers 	38 	4107 	30 	3534 	20113 	0.169570602808 	0.00841750841751
Clustermembers 	39 	4065 	25 	3539 	20155 	0.167836498761 	0.00701459034792
Clustermembers 	40 	3987 	24 	3540 	20233 	0.164616019818 	0.00673400673401
Clustermembers 	41 	3935 	24 	3540 	20285 	0.162469033856 	0.00673400673401
Clustermembers 	42 	3864 	21 	3543 	20356 	0.159537572254 	0.00589225589226
Clustermembers 	43 	3804 	19 	3545 	20416 	0.15706028076 	0.00533108866442
Clustermembers 	44 	3674 	18 	3546 	20546 	0.151692815855 	0.00505050505051
Clustermembers 	45 	3624 	17 	3547 	20596 	0.149628406276 	0.00476992143659
Clustermembers 	46 	3561 	17 	3547 	20659 	0.147027250206 	0.00476992143659
Clustermembers 	47 	3470 	17 	3547 	20750 	0.143270024773 	0.00476992143659
Clustermembers 	48 	3437 	17 	3547 	20783 	0.141907514451 	0.00476992143659
Clustermembers 	49 	3328 	17 	3547 	20892 	0.137407101569 	0.00476992143659
Clustermembers 	50 	3275 	17 	3547 	20945 	0.135218827415 	0.00476992143659
Clustermembers 	51 	3245 	16 	3548 	20975 	0.133980181668 	0.00448933782267
Clustermembers 	52 	3182 	16 	3548 	21038 	0.131379025599 	0.00448933782267
Clustermembers 	53 	3156 	16 	3548 	21064 	0.130305532618 	0.00448933782267
Clustermembers 	54 	3094 	16 	3548 	21126 	0.12774566474 	0.00448933782267
Clustermembers 	55 	3054 	15 	3549 	21166 	0.126094137077 	0.00420875420875
Clustermembers 	56 	3049 	15 	3549 	21171 	0.125887696119 	0.00420875420875
Clustermembers 	57 	3010 	15 	3549 	21210 	0.124277456647 	0.00420875420875
Clustermembers 	58 	2994 	14 	3550 	21226 	0.123616845582 	0.00392817059484
Clustermembers 	59 	2982 	14 	3550 	21238 	0.123121387283 	0.00392817059484
Clustermembers 	60 	2952 	14 	3550 	21268 	0.121882741536 	0.00392817059484
Clustermembers 	61 	2927 	14 	3550 	21293 	0.120850536746 	0.00392817059484
Clustermembers 	62 	2868 	13 	3551 	21352 	0.118414533443 	0.00364758698092
Clustermembers 	63 	2787 	13 	3551 	21433 	0.115070189926 	0.00364758698092
Clustermembers 	64 	2726 	13 	3551 	21494 	0.112551610239 	0.00364758698092
Clustermembers 	65 	2693 	12 	3552 	21527 	0.111189099917 	0.003367003367
Clustermembers 	66 	2668 	10 	3554 	21552 	0.110156895128 	0.00280583613917
Clustermembers 	67 	2623 	10 	3554 	21597 	0.108298926507 	0.00280583613917
Clustermembers 	68 	2556 	9 	3555 	21664 	0.105532617671 	0.00252525252525
Clustermembers 	69 	2549 	9 	3555 	21671 	0.10524360033 	0.00252525252525
Clustermembers 	70 	2528 	9 	3555 	21692 	0.104376548307 	0.00252525252525
Clustermembers 	71 	2454 	9 	3555 	21766 	0.10132122213 	0.00252525252525
Clustermembers 	72 	2421 	7 	3557 	21799 	0.0999587118084 	0.00196408529742
Clustermembers 	73 	2368 	7 	3557 	21852 	0.0977704376548 	0.00196408529742
Clustermembers 	74 	2338 	7 	3557 	21882 	0.0965317919075 	0.00196408529742
Clustermembers 	75 	2338 	7 	3557 	21882 	0.0965317919075 	0.00196408529742
Clustermembers 	76 	2300 	7 	3557 	21920 	0.0949628406276 	0.00196408529742
Clustermembers 	77 	2213 	7 	3557 	22007 	0.0913707679604 	0.00196408529742
Clustermembers 	78 	2157 	7 	3557 	22063 	0.089058629232 	0.00196408529742
Clustermembers 	79 	2112 	7 	3557 	22108 	0.0872006606111 	0.00196408529742
Clustermembers 	80 	1982 	7 	3557 	22238 	0.081833195706 	0.00196408529742
Clustermembers 	81 	1980 	7 	3557 	22240 	0.0817506193229 	0.00196408529742
Clustermembers 	82 	1887 	7 	3557 	22333 	0.0779108175062 	0.00196408529742
Clustermembers 	83 	1753 	7 	3557 	22467 	0.0723781998348 	0.00196408529742
Clustermembers 	84 	1753 	7 	3557 	22467 	0.0723781998348 	0.00196408529742
Clustermembers 	85 	1753 	7 	3557 	22467 	0.0723781998348 	0.00196408529742
Clustermembers 	86 	1704 	7 	3557 	22516 	0.0703550784476 	0.00196408529742
Clustermembers 	87 	1628 	7 	3557 	22592 	0.0672171758877 	0.00196408529742
Clustermembers 	88 	1628 	7 	3557 	22592 	0.0672171758877 	0.00196408529742
Clustermembers 	89 	1628 	7 	3557 	22592 	0.0672171758877 	0.00196408529742
Clustermembers 	90 	1597 	7 	3557 	22623 	0.0659372419488 	0.00196408529742
Clustermembers 	91 	1563 	7 	3557 	22657 	0.0645334434352 	0.00196408529742
Clustermembers 	92 	1528 	7 	3557 	22692 	0.06308835673 	0.00196408529742
Clustermembers 	93 	1491 	7 	3557 	22729 	0.0615606936416 	0.00196408529742
Clustermembers 	94 	1458 	7 	3557 	22762 	0.0601981833196 	0.00196408529742
Clustermembers 	95 	1458 	7 	3557 	22762 	0.0601981833196 	0.00196408529742
Clustermembers 	96 	1349 	7 	3557 	22871 	0.0556977704377 	0.00196408529742
Clustermembers 	97 	1349 	7 	3557 	22871 	0.0556977704377 	0.00196408529742
Clustermembers 	98 	1349 	7 	3557 	22871 	0.0556977704377 	0.00196408529742
Clustermembers 	99 	1306 	7 	3557 	22914 	0.0539223781998 	0.00196408529742
Clustermembers 	100 	1306 	7 	3557 	22914 	0.0539223781998 	0.00196408529742
TotalEvidence 	0 	24220 	3564 	0 	0 	1.0 	1.0
TotalEvidence 	1 	23599 	2316 	1248 	621 	0.974360033031 	0.649831649832
TotalEvidence 	2 	23598 	2306 	1258 	622 	0.974318744839 	0.647025813692
TotalEvidence 	3 	23579 	2285 	1279 	641 	0.973534269199 	0.6411335578
TotalEvidence 	4 	23475 	2234 	1330 	745 	0.969240297275 	0.62682379349
TotalEvidence 	5 	23369 	2209 	1355 	851 	0.964863748968 	0.619809203143
TotalEvidence 	6 	23243 	2166 	1398 	977 	0.959661436829 	0.607744107744
TotalEvidence 	7 	23099 	2141 	1423 	1121 	0.953715937242 	0.600729517396
TotalEvidence 	8 	22943 	2100 	1464 	1277 	0.947274979356 	0.589225589226
TotalEvidence 	9 	22733 	2057 	1507 	1487 	0.938604459125 	0.577160493827
TotalEvidence 	10 	22515 	2010 	1554 	1705 	0.929603633361 	0.563973063973
TotalEvidence 	11 	22286 	1962 	1602 	1934 	0.92014863749 	0.550505050505
TotalEvidence 	12 	22027 	1911 	1653 	2193 	0.909454995871 	0.536195286195
TotalEvidence 	13 	21777 	1862 	1702 	2443 	0.899132947977 	0.522446689113
TotalEvidence 	14 	21463 	1815 	1749 	2757 	0.886168455822 	0.509259259259
TotalEvidence 	15 	21210 	1773 	1791 	3010 	0.875722543353 	0.497474747475
TotalEvidence 	16 	20991 	1716 	1848 	3229 	0.866680429397 	0.481481481481
TotalEvidence 	17 	20680 	1669 	1895 	3540 	0.853839801817 	0.468294051627
TotalEvidence 	18 	20406 	1618 	1946 	3814 	0.842526837325 	0.453984287318
TotalEvidence 	19 	20156 	1576 	1988 	4064 	0.83220478943 	0.442199775533
TotalEvidence 	20 	19973 	1504 	2060 	4247 	0.824649050372 	0.421997755331
TotalEvidence 	21 	19738 	1465 	2099 	4482 	0.814946325351 	0.411054994388
TotalEvidence 	22 	19556 	1437 	2127 	4664 	0.807431874484 	0.403198653199
TotalEvidence 	23 	19345 	1403 	2161 	4875 	0.798720066061 	0.393658810325
TotalEvidence 	24 	19071 	1367 	2197 	5149 	0.787407101569 	0.383557800224
TotalEvidence 	25 	18853 	1342 	2222 	5367 	0.778406275805 	0.376543209877
TotalEvidence 	26 	18417 	1307 	2257 	5803 	0.760404624277 	0.366722783389
TotalEvidence 	27 	18088 	1273 	2291 	6132 	0.746820809249 	0.357182940516
TotalEvidence 	28 	17868 	1250 	2314 	6352 	0.737737407102 	0.350729517396
TotalEvidence 	29 	17603 	1228 	2336 	6617 	0.726796036334 	0.34455667789
TotalEvidence 	30 	17443 	1194 	2370 	6777 	0.720189925681 	0.335016835017
TotalEvidence 	31 	17282 	1163 	2401 	6938 	0.713542526837 	0.326318742985
TotalEvidence 	32 	17023 	1134 	2430 	7197 	0.702848885219 	0.318181818182
TotalEvidence 	33 	16792 	1111 	2453 	7428 	0.693311312964 	0.311728395062
TotalEvidence 	34 	16599 	1090 	2474 	7621 	0.68534269199 	0.305836139169
TotalEvidence 	35 	16280 	1063 	2501 	7940 	0.672171758877 	0.298260381594
TotalEvidence 	36 	16040 	1046 	2518 	8180 	0.662262592898 	0.293490460157
TotalEvidence 	37 	15796 	1034 	2530 	8424 	0.652188274154 	0.29012345679
TotalEvidence 	38 	15622 	1018 	2546 	8598 	0.645004128819 	0.285634118967
TotalEvidence 	39 	15442 	999 	2565 	8778 	0.637572254335 	0.280303030303
TotalEvidence 	40 	15199 	967 	2597 	9021 	0.627539223782 	0.271324354658
TotalEvidence 	41 	15004 	946 	2618 	9216 	0.619488026424 	0.265432098765
TotalEvidence 	42 	14888 	923 	2641 	9332 	0.614698596201 	0.258978675645
TotalEvidence 	43 	14680 	914 	2650 	9540 	0.606110652353 	0.25645342312
TotalEvidence 	44 	14494 	894 	2670 	9726 	0.59843104872 	0.250841750842
TotalEvidence 	45 	14335 	882 	2682 	9885 	0.591866226259 	0.247474747475
TotalEvidence 	46 	14229 	848 	2716 	9991 	0.587489677952 	0.237934904602
TotalEvidence 	47 	14006 	839 	2725 	10214 	0.57828241123 	0.235409652076
TotalEvidence 	48 	13825 	825 	2739 	10395 	0.570809248555 	0.231481481481
TotalEvidence 	49 	13680 	794 	2770 	10540 	0.564822460776 	0.22278338945
TotalEvidence 	50 	13491 	785 	2779 	10729 	0.557018992568 	0.220258136925
TotalEvidence 	51 	13357 	774 	2790 	10863 	0.551486374897 	0.217171717172
TotalEvidence 	52 	13296 	762 	2802 	10924 	0.548967795211 	0.213804713805
TotalEvidence 	53 	13189 	745 	2819 	11031 	0.544549958712 	0.209034792368
TotalEvidence 	54 	13072 	726 	2838 	11148 	0.539719240297 	0.203703703704
TotalEvidence 	55 	12905 	715 	2849 	11315 	0.532824112304 	0.200617283951
TotalEvidence 	56 	12840 	706 	2858 	11380 	0.530140379851 	0.198092031425
TotalEvidence 	57 	12777 	694 	2870 	11443 	0.527539223782 	0.194725028058
TotalEvidence 	58 	12659 	685 	2879 	11561 	0.522667217176 	0.192199775533
TotalEvidence 	59 	12586 	672 	2892 	11634 	0.519653179191 	0.188552188552
TotalEvidence 	60 	12426 	655 	2909 	11794 	0.513047068538 	0.183782267116
TotalEvidence 	61 	12322 	641 	2923 	11898 	0.508753096614 	0.179854096521
TotalEvidence 	62 	12260 	619 	2945 	11960 	0.506193228737 	0.173681257015
TotalEvidence 	63 	12217 	612 	2952 	12003 	0.504417836499 	0.171717171717
TotalEvidence 	64 	12070 	606 	2958 	12150 	0.498348472337 	0.170033670034
TotalEvidence 	65 	12000 	587 	2977 	12220 	0.495458298927 	0.164702581369
TotalEvidence 	66 	11815 	572 	2992 	12405 	0.487819983485 	0.16049382716
TotalEvidence 	67 	11759 	559 	3005 	12461 	0.485507844756 	0.15684624018
TotalEvidence 	68 	11540 	528 	3036 	12680 	0.476465730801 	0.148148148148
TotalEvidence 	69 	11411 	512 	3052 	12809 	0.471139554088 	0.143658810325
TotalEvidence 	70 	11168 	510 	3054 	13052 	0.461106523534 	0.143097643098
TotalEvidence 	71 	11107 	501 	3063 	13113 	0.458587943848 	0.140572390572
TotalEvidence 	72 	11027 	489 	3075 	13193 	0.455284888522 	0.137205387205
TotalEvidence 	73 	10940 	473 	3091 	13280 	0.451692815855 	0.132716049383
TotalEvidence 	74 	10810 	461 	3103 	13410 	0.44632535095 	0.129349046016
TotalEvidence 	75 	10766 	450 	3114 	13454 	0.44450867052 	0.126262626263
TotalEvidence 	76 	10682 	441 	3123 	13538 	0.441040462428 	0.123737373737
TotalEvidence 	77 	10591 	434 	3130 	13629 	0.437283236994 	0.12177328844
TotalEvidence 	78 	10544 	426 	3138 	13676 	0.43534269199 	0.119528619529
TotalEvidence 	79 	10481 	415 	3149 	13739 	0.432741535921 	0.116442199776
TotalEvidence 	80 	10429 	398 	3166 	13791 	0.430594549959 	0.111672278339
TotalEvidence 	81 	10355 	391 	3173 	13865 	0.427539223782 	0.109708193042
TotalEvidence 	82 	10245 	390 	3174 	13975 	0.422997522709 	0.109427609428
TotalEvidence 	83 	10199 	384 	3180 	14021 	0.421098265896 	0.107744107744
TotalEvidence 	84 	10121 	375 	3189 	14099 	0.417877786953 	0.105218855219
TotalEvidence 	85 	10073 	370 	3194 	14147 	0.415895953757 	0.103815937149
TotalEvidence 	86 	9993 	363 	3201 	14227 	0.412592898431 	0.101851851852
TotalEvidence 	87 	9936 	355 	3209 	14284 	0.410239471511 	0.0996071829405
TotalEvidence 	88 	9845 	351 	3213 	14375 	0.406482246078 	0.0984848484848
TotalEvidence 	89 	9760 	342 	3222 	14460 	0.402972749794 	0.0959595959596
TotalEvidence 	90 	9652 	331 	3233 	14568 	0.398513625103 	0.0928731762065
TotalEvidence 	91 	9585 	322 	3242 	14635 	0.395747316268 	0.0903479236813
TotalEvidence 	92 	9447 	314 	3250 	14773 	0.39004954583 	0.0881032547699
TotalEvidence 	93 	9367 	308 	3256 	14853 	0.386746490504 	0.0864197530864
TotalEvidence 	94 	9267 	307 	3257 	14953 	0.382617671346 	0.0861391694725
TotalEvidence 	95 	9190 	302 	3262 	15030 	0.379438480595 	0.0847362514029
TotalEvidence 	96 	9096 	301 	3263 	15124 	0.375557390586 	0.084455667789
TotalEvidence 	97 	8922 	297 	3267 	15298 	0.368373245252 	0.0833333333333
TotalEvidence 	98 	8919 	289 	3275 	15301 	0.368249380677 	0.081088664422
TotalEvidence 	99 	8686 	286 	3278 	15534 	0.35862923204 	0.0802469135802
TotalEvidence 	100 	8596 	264 	3300 	15624 	0.354913294798 	0.0740740740741
ClusterEvidence 	0 	12589 	1502 	2062 	11631 	0.519777043765 	0.421436588103
ClusterEvidence 	1 	11952 	261 	3303 	12268 	0.493476465731 	0.0732323232323
ClusterEvidence 	2 	11924 	261 	3303 	12296 	0.492320396367 	0.0732323232323
ClusterEvidence 	3 	11838 	248 	3316 	12382 	0.488769611891 	0.0695847362514
ClusterEvidence 	4 	11314 	235 	3329 	12906 	0.467134599505 	0.0659371492705
ClusterEvidence 	5 	10803 	225 	3339 	13417 	0.446036333609 	0.0631313131313
ClusterEvidence 	6 	10261 	214 	3350 	13959 	0.423658133774 	0.0600448933782
ClusterEvidence 	7 	9766 	195 	3369 	14454 	0.403220478943 	0.0547138047138
ClusterEvidence 	8 	9339 	189 	3375 	14881 	0.38559042114 	0.0530303030303
ClusterEvidence 	9 	8883 	176 	3388 	15337 	0.36676300578 	0.0493827160494
ClusterEvidence 	10 	8467 	170 	3394 	15753 	0.349587118084 	0.0476992143659
ClusterEvidence 	11 	8044 	163 	3401 	16176 	0.332122213047 	0.0457351290685
ClusterEvidence 	12 	7687 	156 	3408 	16533 	0.317382328654 	0.043771043771
ClusterEvidence 	13 	7429 	151 	3413 	16791 	0.306729975227 	0.0423681257015
ClusterEvidence 	14 	7154 	146 	3418 	17066 	0.295375722543 	0.0409652076319
ClusterEvidence 	15 	6927 	138 	3426 	17293 	0.286003303055 	0.0387205387205
ClusterEvidence 	16 	6686 	131 	3433 	17534 	0.276052848885 	0.0367564534231
ClusterEvidence 	17 	6467 	130 	3434 	17753 	0.26701073493 	0.0364758698092
ClusterEvidence 	18 	6261 	121 	3443 	17959 	0.258505367465 	0.033950617284
ClusterEvidence 	19 	6019 	113 	3451 	18201 	0.248513625103 	0.0317059483726
ClusterEvidence 	20 	5828 	109 	3455 	18392 	0.240627580512 	0.0305836139169
ClusterEvidence 	21 	5684 	105 	3459 	18536 	0.234682080925 	0.0294612794613
ClusterEvidence 	22 	5589 	102 	3462 	18631 	0.230759702725 	0.0286195286195
ClusterEvidence 	23 	5413 	100 	3464 	18807 	0.223492981007 	0.0280583613917
ClusterEvidence 	24 	5267 	97 	3467 	18953 	0.217464905037 	0.0272166105499
ClusterEvidence 	25 	5195 	91 	3473 	19025 	0.214492155244 	0.0255331088664
ClusterEvidence 	26 	5102 	89 	3475 	19118 	0.210652353427 	0.0249719416386
ClusterEvidence 	27 	5000 	89 	3475 	19220 	0.206440957886 	0.0249719416386
ClusterEvidence 	28 	4861 	88 	3476 	19359 	0.200701899257 	0.0246913580247
ClusterEvidence 	29 	4797 	80 	3484 	19423 	0.198059454996 	0.0224466891134
ClusterEvidence 	30 	4684 	78 	3486 	19536 	0.193393889348 	0.0218855218855
ClusterEvidence 	31 	4562 	76 	3488 	19658 	0.188356729975 	0.0213243546577
ClusterEvidence 	32 	4458 	74 	3490 	19762 	0.184062758051 	0.0207631874299
ClusterEvidence 	33 	4354 	68 	3496 	19866 	0.179768786127 	0.0190796857464
ClusterEvidence 	34 	4284 	66 	3498 	19936 	0.176878612717 	0.0185185185185
ClusterEvidence 	35 	4223 	62 	3502 	19997 	0.174360033031 	0.0173961840629
ClusterEvidence 	36 	4150 	60 	3504 	20070 	0.171345995045 	0.016835016835
ClusterEvidence 	37 	3989 	59 	3505 	20231 	0.164698596201 	0.0165544332211
ClusterEvidence 	38 	3920 	59 	3505 	20300 	0.161849710983 	0.0165544332211
ClusterEvidence 	39 	3839 	58 	3506 	20381 	0.158505367465 	0.0162738496072
ClusterEvidence 	40 	3808 	58 	3506 	20412 	0.157225433526 	0.0162738496072
ClusterEvidence 	41 	3736 	58 	3506 	20484 	0.154252683732 	0.0162738496072
ClusterEvidence 	42 	3679 	54 	3510 	20541 	0.151899256813 	0.0151515151515
ClusterEvidence 	43 	3612 	52 	3512 	20608 	0.149132947977 	0.0145903479237
ClusterEvidence 	44 	3365 	48 	3516 	20855 	0.138934764657 	0.013468013468
ClusterEvidence 	45 	3306 	46 	3518 	20914 	0.136498761354 	0.0129068462402
ClusterEvidence 	46 	3212 	42 	3522 	21008 	0.132617671346 	0.0117845117845
ClusterEvidence 	47 	3138 	42 	3522 	21082 	0.129562345169 	0.0117845117845
ClusterEvidence 	48 	3122 	42 	3522 	21098 	0.128901734104 	0.0117845117845
ClusterEvidence 	49 	3012 	42 	3522 	21208 	0.124360033031 	0.0117845117845
ClusterEvidence 	50 	2961 	40 	3524 	21259 	0.12225433526 	0.0112233445567
ClusterEvidence 	51 	2852 	37 	3527 	21368 	0.117753922378 	0.0103815937149
ClusterEvidence 	52 	2831 	37 	3527 	21389 	0.116886870355 	0.0103815937149
ClusterEvidence 	53 	2773 	36 	3528 	21447 	0.114492155244 	0.010101010101
ClusterEvidence 	54 	2693 	36 	3528 	21527 	0.111189099917 	0.010101010101
ClusterEvidence 	55 	2640 	36 	3528 	21580 	0.109000825764 	0.010101010101
ClusterEvidence 	56 	2626 	33 	3531 	21594 	0.108422791082 	0.00925925925926
ClusterEvidence 	57 	2620 	32 	3532 	21600 	0.108175061932 	0.00897867564534
ClusterEvidence 	58 	2574 	32 	3532 	21646 	0.10627580512 	0.00897867564534
ClusterEvidence 	59 	2567 	32 	3532 	21653 	0.105986787779 	0.00897867564534
ClusterEvidence 	60 	2538 	32 	3532 	21682 	0.104789430223 	0.00897867564534
ClusterEvidence 	61 	2465 	31 	3533 	21755 	0.101775392238 	0.00869809203143
ClusterEvidence 	62 	2412 	30 	3534 	21808 	0.0995871180842 	0.00841750841751
ClusterEvidence 	63 	2298 	29 	3535 	21922 	0.0948802642444 	0.00813692480359
ClusterEvidence 	64 	2285 	29 	3535 	21935 	0.0943435177539 	0.00813692480359
ClusterEvidence 	65 	2251 	29 	3535 	21969 	0.0929397192403 	0.00813692480359
ClusterEvidence 	66 	2229 	29 	3535 	21991 	0.0920313790256 	0.00813692480359
ClusterEvidence 	67 	2223 	29 	3535 	21997 	0.0917836498761 	0.00813692480359
ClusterEvidence 	68 	2120 	28 	3536 	22100 	0.0875309661437 	0.00785634118967
ClusterEvidence 	69 	2116 	28 	3536 	22104 	0.0873658133774 	0.00785634118967
ClusterEvidence 	70 	1981 	26 	3538 	22239 	0.0817919075145 	0.00729517396184
ClusterEvidence 	71 	1975 	25 	3539 	22245 	0.081544178365 	0.00701459034792
ClusterEvidence 	72 	1927 	25 	3539 	22293 	0.0795623451693 	0.00701459034792
ClusterEvidence 	73 	1923 	24 	3540 	22297 	0.079397192403 	0.00673400673401
ClusterEvidence 	74 	1895 	22 	3542 	22325 	0.0782411230388 	0.00617283950617
ClusterEvidence 	75 	1887 	22 	3542 	22333 	0.0779108175062 	0.00617283950617
ClusterEvidence 	76 	1851 	22 	3542 	22369 	0.0764244426094 	0.00617283950617
ClusterEvidence 	77 	1838 	21 	3543 	22382 	0.0758876961189 	0.00589225589226
ClusterEvidence 	78 	1753 	20 	3544 	22467 	0.0723781998348 	0.00561167227834
ClusterEvidence 	79 	1737 	20 	3544 	22483 	0.0717175887696 	0.00561167227834
ClusterEvidence 	80 	1735 	20 	3544 	22485 	0.0716350123865 	0.00561167227834
ClusterEvidence 	81 	1735 	20 	3544 	22485 	0.0716350123865 	0.00561167227834
ClusterEvidence 	82 	1714 	18 	3546 	22506 	0.0707679603633 	0.00505050505051
ClusterEvidence 	83 	1677 	18 	3546 	22543 	0.069240297275 	0.00505050505051
ClusterEvidence 	84 	1677 	18 	3546 	22543 	0.069240297275 	0.00505050505051
ClusterEvidence 	85 	1665 	16 	3548 	22555 	0.0687448389761 	0.00448933782267
ClusterEvidence 	86 	1648 	16 	3548 	22572 	0.0680429397192 	0.00448933782267
ClusterEvidence 	87 	1643 	16 	3548 	22577 	0.0678364987614 	0.00448933782267
ClusterEvidence 	88 	1578 	16 	3548 	22642 	0.0651527663088 	0.00448933782267
ClusterEvidence 	89 	1573 	15 	3549 	22647 	0.0649463253509 	0.00420875420875
ClusterEvidence 	90 	1542 	15 	3549 	22678 	0.0636663914121 	0.00420875420875
ClusterEvidence 	91 	1540 	14 	3550 	22680 	0.0635838150289 	0.00392817059484
ClusterEvidence 	92 	1486 	13 	3551 	22734 	0.0613542526837 	0.00364758698092
ClusterEvidence 	93 	1377 	12 	3552 	22843 	0.0568538398018 	0.003367003367
ClusterEvidence 	94 	1302 	12 	3552 	22918 	0.0537572254335 	0.003367003367
ClusterEvidence 	95 	1281 	12 	3552 	22939 	0.0528901734104 	0.003367003367
ClusterEvidence 	96 	1280 	12 	3552 	22940 	0.0528488852188 	0.003367003367
ClusterEvidence 	97 	1280 	11 	3553 	22940 	0.0528488852188 	0.00308641975309
ClusterEvidence 	98 	1264 	11 	3553 	22956 	0.0521882741536 	0.00308641975309
ClusterEvidence 	99 	1264 	11 	3553 	22956 	0.0521882741536 	0.00308641975309
ClusterEvidence 	100 	1240 	11 	3553 	22980 	0.0511973575557 	0.00308641975309
